cve_uaslp,creditos,cve_materia,materia,calificacion,fecha_cal,tipo_examen,semestre
0263538,15,6096,PRACTICAS PROFESIONALES IMM I,AC,45035,AP,2022-2023/II
0263538,8,6090,ECOLOGIA II,85,45079,EO,2022-2023/II
0263538,8,6098,SELECCION Y USO DE MATERIALES,85,45079,EO,2022-2023/II
0263538,8,6099,SIMULACION,95,45079,EO,2022-2023/II
0263538,10,6100,DISEÑO DE PROCESOS,75,45079,EO,2022-2023/II
0263538,8,6113,CORROSION,90,45079,EO,2022-2023/II
0263538,8,6202,CARACTERIZACION DE MATERIALES,85,45079,EO,2022-2023/II
0266844,0,0000,GEOMETRIA Y TRIGONOMETRIA,AC,43616,CV,2018-2019/II
0266844,8,0041,ALGEBRA A,50,43616,EO,2018-2019/II
0266844,8,0071,QUIMICA A,60,43616,EO,2018-2019/II
0266844,5,1100,TECNICAS DEL APRENDIZAJE,75,43616,EO,2018-2019/II
0266844,3,1102,HUMANIDADES B,70,43616,EO,2018-2019/II
0266844,10,6010,ORIGEN DE LOS MATERIALES,70,43616,EO,2018-2019/II
0266844,10,6012,INTRODUCCION A LOS MATERIALES,46,43616,EO,2018-2019/II
0266844,0,6013,SEMINARIO DE ORIENTACION,AC,43616,CV,2018-2019/II
0266844,8,0041,ALGEBRA A,35,43620,EE,2018-2019/II
0266844,8,0041,ALGEBRA A,NP,43633,ET,2018-2019/II
0266844,10,6012,INTRODUCCION A LOS MATERIALES,NP,43634,ET,2018-2019/II
0266844,8,0041,ALGEBRA A,30,43803,EO,2019-2020/I
0266844,8,0051,CALCULO A,25,43803,EO,2019-2020/I
0266844,8,0061,FISICA A,LR,43803,EO,2019-2020/I
0266844,0,1931,INGLES 1,60,43803,EO,2019-2020/I
0266844,10,6021,QUIMICA DE MATERIALES,30,43803,EO,2019-2020/I
0266844,10,6025,MINERALOGIA,80,43803,EO,2019-2020/I
0266844,8,0041,ALGEBRA A,30,43809,ET,2019-2020/I
0266844,8,0051,CALCULO A,40,43810,ET,2019-2020/I
0266844,10,6021,QUIMICA DE MATERIALES,60,43836,ET,2019-2020/I
0266844,8,0051,CALCULO A,65,44001,EO,2019-2020/II
0266844,8,0061,FISICA A,51,44001,EO,2019-2020/II
0266844,0,1932,INGLES 2,SA,44001,EO,2019-2020/II
0266844,10,6031,ANALISIS DE MATERIALES,60,44001,EO,2019-2020/II
0266844,10,6032,OBTENCION DE MATERIALES,39,44001,EO,2019-2020/II
0266844,8,0061,FISICA A,70,44005,EE,2019-2020/II
0266844,10,6032,OBTENCION DE MATERIALES,NP,44019,ET,2019-2020/II
0266844,8,0052,CALCULO B,51,44207,EO,2020-2021/I
0266844,6,0063,FISICA C,53,44207,EO,2020-2021/I
0266844,5,1006,TECNICAS DE COMUNICACION ORAL Y ESCRITA,75,44207,EO,2020-2021/I
0266844,12,6043,MATERIALES DE INGENIERIA I,45,44207,EO,2020-2021/I
0266844,8,0052,CALCULO B,30,44209,EE,2020-2021/I
0266844,6,0063,FISICA C,70,44209,EE,2020-2021/I
0266844,8,0052,CALCULO B,65,44215,ET,2020-2021/I
0266844,12,6043,MATERIALES DE INGENIERIA I,38,44216,ET,2020-2021/I
0266844,0,1932,INGLES 2,EE,44362,EO,2020-2021/II
0266844,10,6012,INTRODUCCION A LOS MATERIALES,75,44362,EO,2020-2021/II
0266844,6,6040,INGENIERIA ELECTRICA,70,44362,EO,2020-2021/II
0266844,12,6043,MATERIALES DE INGENIERIA I,45,44362,EO,2020-2021/II
0266844,0,1932,INGLES 2,90,44364,EE,2020-2021/II
0266844,12,6043,MATERIALES DE INGENIERIA I,60,44375,ET,2020-2021/II
0266844,8,0055,CALCULO E,50,44540,EO,2021-2022/I
0266844,2,1008,TENDENCIAS SOCIALES,75,44540,EO,2021-2022/I
0266844,0,1933,INGLES 3,SA,44540,EO,2021-2022/I
0266844,10,6032,OBTENCION DE MATERIALES,31,44540,EO,2021-2022/I
0266844,8,6041,MECANICA DE FLUIDOS,LR,44540,EO,2021-2022/I
0266844,5,6054,INSTRUMENTACION,60,44540,EO,2021-2022/I
0266844,8,0055,CALCULO E,65,44544,EE,2021-2022/I
0266844,8,0041,ALGEBRA A,80,44567,ER,2021-2022/I
0266844,10,6032,OBTENCION DE MATERIALES,60,44568,ET,2021-2022/I
0266844,8,0042,ALGEBRA B,42,44715,EO,2021-2022/II
0266844,2,1009,GESTION Y DESARROLLO SOCIAL,60,44715,EO,2021-2022/II
0266844,6,6023,DINAMISMO I,90,44715,EO,2021-2022/II
0266844,10,6045,PRINCIPIOS DE ECONOMIA,45,44715,EO,2021-2022/II
0266844,8,6053,MATERIALES DE INGENIERIA II,45,44715,EO,2021-2022/II
0266844,8,0042,ALGEBRA B,35,44726,ET,2021-2022/II
0266844,10,6045,PRINCIPIOS DE ECONOMIA,70,44733,ET,2021-2022/II
0266844,8,6053,MATERIALES DE INGENIERIA II,10,44733,ET,2021-2022/II
0266844,8,0042,ALGEBRA B,ET,44904,EO,2022-2023/I
0266844,0,1933,INGLES 3,65,44904,EO,2022-2023/I
0266844,6,6033,DINAMISMO II,SA,44904,EO,2022-2023/I
0266844,8,6041,MECANICA DE FLUIDOS,50,44904,EO,2022-2023/I
0266844,8,6053,MATERIALES DE INGENIERIA II,38,44904,EO,2022-2023/I
0266844,10,6056,FISICOQUIMICA,23,44904,EO,2022-2023/I
0266844,8,6041,MECANICA DE FLUIDOS,70,44909,EE,2022-2023/I
0266844,10,6056,FISICOQUIMICA,NP,44935,ET,2022-2023/I
0266844,8,6053,MATERIALES DE INGENIERIA II,60,44936,ET,2022-2023/I
0266844,6,6033,DINAMISMO II,50,45079,EO,2022-2023/II
0266844,12,6052,BENEFICIO DE MATERIALES I,50,45079,EO,2022-2023/II
0266844,6,6055,ECOLOGIA I,60,45079,EO,2022-2023/II
0266844,10,6056,FISICOQUIMICA,50,45079,EO,2022-2023/II
0266844,4,6057,COMPUTACION APLICADA,70,45079,EO,2022-2023/II
0266844,6,6067,CERAMICOS,45,45079,EO,2022-2023/II
0266844,6,6033,DINAMISMO II,60,45083,EE,2022-2023/II
0266844,12,6052,BENEFICIO DE MATERIALES I,60,45083,EE,2022-2023/II
0266844,10,6056,FISICOQUIMICA,60,45083,EE,2022-2023/II
0266844,6,6067,CERAMICOS,60,45099,ET,2022-2023/II
0266844,5,1939,INGLES 4,EE,45266,EO,2023-2024/I
0266844,12,6063,BENEFICIO DE MATERIALES II,70,45266,EO,2023-2024/I
0266844,10,6064,MECANICA DE MATERIALES,25,45266,EO,2023-2024/I
0266844,10,6065,TERMODINAMICA DE MATERIALES,ET,45266,EO,2023-2024/I
0266844,6,6076,POLIMEROS,65,45266,EO,2023-2024/I
0266844,6,6079,ADMINISTRACION,70,45266,EO,2023-2024/I
0266844,5,1939,INGLES 4,75,45268,EE,2023-2024/I
0266844,10,6065,TERMODINAMICA DE MATERIALES,50,45299,ET,2023-2024/I
0266844,10,6064,MECANICA DE MATERIALES,60,45301,ET,2023-2024/I
0266844,3,1010,GESTION DE PROYECTOS,70,45443,EO,2023-2024/II
0266844,5,1940,INGLES 5,SA,45443,EO,2023-2024/II
0266844,10,6065,TERMODINAMICA DE MATERIALES,10,45443,EO,2023-2024/II
0266844,6,6080,CONTROL DE CALIDAD,55,45443,EO,2023-2024/II
0266844,6,6080,CONTROL DE CALIDAD,60,45447,EE,2023-2024/II
0266844,10,6065,TERMODINAMICA DE MATERIALES,25,45460,ET,2023-2024/II
0266844,10,6065,TERMODINAMICA DE MATERIALES,60,45579,ER,2024-2025/I
0266844,2,1014,"ACTIVIDADES ARTISTICAS, DEPORTIVAS O DE DIVULGACION",AC,45603,EA,2024-2025/I
0266844,5,1940,INGLES 5,80,45631,EO,2024-2025/I
0266844,10,6074,FORMADO DE MATERIALES,60,45631,EO,2024-2025/I
0266844,8,0042,ALGEBRA B,60,45720,ER,2024-2025/II
0266844,2,1012,"ARTE, CULTURA Y HUMANIDADES I",AC,45783,EA,2024-2025/II
0266844,12,6072,EXTRACTIVA I,ET,45806,EO,2024-2025/II
0266844,10,6077,FENOMENOS DE TRANSPORTE,ET,45806,EO,2024-2025/II
0266844,10,6077,FENOMENOS DE TRANSPORTE,NP,45831,ET,2024-2025/II
0266844,12,6072,EXTRACTIVA I,50,45834,ET,2024-2025/II
0266844,1,1015,LIDERAZGO,SA,45995,EO,2025-2026/I
0266844,2,1016,EMPRENDIMIENTO,SA,45995,EO,2025-2026/I
0266844,12,6072,EXTRACTIVA I,ER,45995,EO,2025-2026/I
0266844,10,6077,FENOMENOS DE TRANSPORTE,SA,45995,EO,2025-2026/I
0266844,6,6116,ALEACIONES Y ESTABILIDAD DE FASE,SA,45995,EO,2025-2026/I
0266844,6,6118,ESTRUCTURA Y PROPIEDADES,SA,45995,EO,2025-2026/I
0271496,0,0000,GEOMETRIA Y TRIGONOMETRIA,AC,43438,EO,2018-2019/I
0271496,8,0041,ALGEBRA A,90,43438,EO,2018-2019/I
0271496,8,0071,QUIMICA A,80,43438,EO,2018-2019/I
0271496,5,1100,TECNICAS DEL APRENDIZAJE,100,43438,EO,2018-2019/I
0271496,3,1102,HUMANIDADES B,75,43438,EO,2018-2019/I
0271496,10,6010,ORIGEN DE LOS MATERIALES,80,43438,EO,2018-2019/I
0271496,10,6012,INTRODUCCION A LOS MATERIALES,80,43438,EO,2018-2019/I
0271496,0,6013,SEMINARIO DE ORIENTACION,AC,43438,EO,2018-2019/I
0271496,0,1931,INGLES 1,AC,43440,EA,2018-2019/I
0271496,0,1932,INGLES 2,AC,43440,EA,2018-2019/I
0271496,8,0042,ALGEBRA B,51,43616,EO,2018-2019/II
0271496,8,0051,CALCULO A,75,43616,EO,2018-2019/II
0271496,8,0061,FISICA A,65,43616,EO,2018-2019/II
0271496,0,1105,ESCRITURA Y REDACCION,AC,43616,EO,2018-2019/II
0271496,0,1933,INGLES 3,ET,43616,EO,2018-2019/II
0271496,10,6021,QUIMICA DE MATERIALES,65,43616,EO,2018-2019/II
0271496,6,6023,DINAMISMO I,90,43616,EO,2018-2019/II
0271496,10,6025,MINERALOGIA,90,43616,EO,2018-2019/II
0271496,8,0042,ALGEBRA B,80,43620,EE,2018-2019/II
0271496,8,0052,CALCULO B,65,43803,EO,2019-2020/I
0271496,6,0063,FISICA C,43,43803,EO,2019-2020/I
0271496,2,1008,TENDENCIAS SOCIALES,80,43803,EO,2019-2020/I
0271496,10,6031,ANALISIS DE MATERIALES,50,43803,EO,2019-2020/I
0271496,10,6032,OBTENCION DE MATERIALES,65,43803,EO,2019-2020/I
0271496,6,6033,DINAMISMO II,90,43803,EO,2019-2020/I
0271496,10,6031,ANALISIS DE MATERIALES,70,43805,EE,2019-2020/I
0271496,6,0063,FISICA C,NP,43810,ET,2019-2020/I
0271496,8,0055,CALCULO E,85,44001,EO,2019-2020/II
0271496,6,0063,FISICA C,60,44001,EO,2019-2020/II
0271496,2,1009,GESTION Y DESARROLLO SOCIAL,75,44001,EO,2019-2020/II
0271496,8,6041,MECANICA DE FLUIDOS,75,44001,EO,2019-2020/II
0271496,12,6043,MATERIALES DE INGENIERIA I,56,44001,EO,2019-2020/II
0271496,10,6045,PRINCIPIOS DE ECONOMIA,85,44001,EO,2019-2020/II
0271496,12,6043,MATERIALES DE INGENIERIA I,60,44005,EE,2019-2020/II
0271496,12,6052,BENEFICIO DE MATERIALES I,100,44207,EO,2020-2021/I
0271496,8,6053,MATERIALES DE INGENIERIA II,60,44207,EO,2020-2021/I
0271496,10,6056,FISICOQUIMICA,70,44207,EO,2020-2021/I
0271496,0,1933,INGLES 3,EE,44362,EO,2020-2021/II
0271496,6,6055,ECOLOGIA I,65,44362,EO,2020-2021/II
0271496,4,6057,COMPUTACION APLICADA,65,44362,EO,2020-2021/II
0271496,12,6063,BENEFICIO DE MATERIALES II,75,44362,EO,2020-2021/II
0271496,10,6064,MECANICA DE MATERIALES,65,44362,EO,2020-2021/II
0271496,10,6065,TERMODINAMICA DE MATERIALES,60,44362,EO,2020-2021/II
0271496,6,6067,CERAMICOS,90,44362,EO,2020-2021/II
0271496,0,1933,INGLES 3,95,44364,EE,2020-2021/II
0271496,3,1010,GESTION DE PROYECTOS,90,44540,EO,2021-2022/I
0271496,2,1014,"ACTIVIDADES ARTISTICAS, DEPORTIVAS O DE DIVULGACION",NA,44540,EO,2021-2022/I
0271496,0,1934,INGLES 4,90,44540,EO,2021-2022/I
0271496,6,6040,INGENIERIA ELECTRICA,70,44540,EO,2021-2022/I
0271496,12,6072,EXTRACTIVA I,70,44540,EO,2021-2022/I
0271496,10,6074,FORMADO DE MATERIALES,80,44540,EO,2021-2022/I
0271496,6,6076,POLIMEROS,95,44540,EO,2021-2022/I
0271496,10,6077,FENOMENOS DE TRANSPORTE,ET,44540,EO,2021-2022/I
0271496,2,1014,"ACTIVIDADES ARTISTICAS, DEPORTIVAS O DE DIVULGACION",NP,44544,EE,2021-2022/I
0271496,10,6077,FENOMENOS DE TRANSPORTE,NP,44567,ET,2021-2022/I
0271496,2,1012,"ARTE, CULTURA Y HUMANIDADES I",AC,44621,EA,2021-2022/II
0271496,0,1935,INGLES 5,EE,44715,EO,2021-2022/II
0271496,10,6077,FENOMENOS DE TRANSPORTE,EE,44715,EO,2021-2022/II
0271496,12,6082,EXTRACTIVA II,70,44715,EO,2021-2022/II
0271496,0,1935,INGLES 5,100,44719,EE,2021-2022/II
0271496,10,6077,FENOMENOS DE TRANSPORTE,60,44719,EE,2021-2022/II
0271496,2,1014,"ACTIVIDADES ARTISTICAS, DEPORTIVAS O DE DIVULGACION",AC,44904,EO,2022-2023/I
0271496,1,1015,LIDERAZGO,100,44904,EO,2022-2023/I
0271496,2,1016,EMPRENDIMIENTO,100,44904,EO,2022-2023/I
0271496,8,6084,FUNDICION,70,44904,EO,2022-2023/I
0271496,10,6088,TRANSFORMACIONES DE FASES,EE,44904,EO,2022-2023/I
0271496,8,6112,SOLDADURA,90,44904,EO,2022-2023/I
0271496,8,6115,TRATAMIENTOS TERMICOS,60,44904,EO,2022-2023/I
0271496,6,6119,TEMAS EN MATERIALES,100,44904,EO,2022-2023/I
0271496,10,6088,TRANSFORMACIONES DE FASES,60,44909,EE,2022-2023/I
0271496,8,6087,CINETICA,ET,45079,EO,2022-2023/II
0271496,8,6087,CINETICA,NP,45098,ET,2022-2023/II
0271496,6,6079,ADMINISTRACION,90,45266,EO,2023-2024/I
0271496,8,6087,CINETICA,EE,45266,EO,2023-2024/I
0271496,8,6090,ECOLOGIA II,SA,45266,EO,2023-2024/I
0271496,8,6087,CINETICA,60,45268,EE,2023-2024/I
0271496,8,6090,ECOLOGIA II,ET,45443,EO,2023-2024/II
0271496,8,6098,SELECCION Y USO DE MATERIALES,LR,45443,EO,2023-2024/II
0271496,4,6106,SIMULACION,ET,45443,EO,2023-2024/II
0271496,6,6114,ENSAYOS NO DESTRUCTIVOS,20,45443,EO,2023-2024/II
0271496,8,6090,ECOLOGIA II,NP,45462,ET,2023-2024/II
0271496,6,6114,ENSAYOS NO DESTRUCTIVOS,NP,45462,ET,2023-2024/II
0271496,4,6106,SIMULACION,NP,45463,ET,2023-2024/II
0272101,0,0000,GEOMETRIA Y TRIGONOMETRIA,AC,43438,EO,2018-2019/I
0272101,8,0041,ALGEBRA A,80,43438,EO,2018-2019/I
0272101,8,0071,QUIMICA A,55,43438,EO,2018-2019/I
0272101,5,1100,TECNICAS DEL APRENDIZAJE,80,43438,EO,2018-2019/I
0272101,3,1102,HUMANIDADES B,58,43438,EO,2018-2019/I
0272101,10,6010,ORIGEN DE LOS MATERIALES,75,43438,EO,2018-2019/I
0272101,10,6012,INTRODUCCION A LOS MATERIALES,60,43438,EO,2018-2019/I
0272101,0,6013,SEMINARIO DE ORIENTACION,AC,43438,EO,2018-2019/I
0272101,8,0071,QUIMICA A,60,43440,EE,2018-2019/I
0272101,3,1102,HUMANIDADES B,60,43440,EE,2018-2019/I
0272101,0,1931,INGLES 1,AC,43440,EA,2018-2019/I
0272101,8,0042,ALGEBRA B,65,43616,EO,2018-2019/II
0272101,8,0051,CALCULO A,52,43616,EO,2018-2019/II
0272101,8,0061,FISICA A,LR,43616,EO,2018-2019/II
0272101,0,1105,ESCRITURA Y REDACCION,AC,43616,EO,2018-2019/II
0272101,0,1932,INGLES 2,SA,43616,EO,2018-2019/II
0272101,10,6021,QUIMICA DE MATERIALES,40,43616,EO,2018-2019/II
0272101,6,6023,DINAMISMO I,90,43616,EO,2018-2019/II
0272101,10,6025,MINERALOGIA,75,43616,EO,2018-2019/II
0272101,8,0051,CALCULO A,25,43620,EE,2018-2019/II
0272101,8,0051,CALCULO A,NP,43633,ET,2018-2019/II
0272101,10,6021,QUIMICA DE MATERIALES,NP,43633,ET,2018-2019/II
0272101,8,0051,CALCULO A,ER,43803,EO,2019-2020/I
0272101,8,0061,FISICA A,SA,43803,EO,2019-2020/I
0272101,2,1008,TENDENCIAS SOCIALES,85,43803,EO,2019-2020/I
0272101,10,6021,QUIMICA DE MATERIALES,40,43803,EO,2019-2020/I
0272101,10,6032,OBTENCION DE MATERIALES,SA,43803,EO,2019-2020/I
0272101,6,6033,DINAMISMO II,SA,43803,EO,2019-2020/I
0272101,6,6055,ECOLOGIA I,75,43803,EO,2019-2020/I
0272101,10,6021,QUIMICA DE MATERIALES,NP,43836,ET,2019-2020/I
0272451,0,0000,GEOMETRIA Y TRIGONOMETRIA,AC,43438,EO,2018-2019/I
0272451,8,0041,ALGEBRA A,75,43438,EO,2018-2019/I
0272451,8,0071,QUIMICA A,80,43438,EO,2018-2019/I
0272451,5,1100,TECNICAS DEL APRENDIZAJE,95,43438,EO,2018-2019/I
0272451,3,1102,HUMANIDADES B,90,43438,EO,2018-2019/I
0272451,10,6010,ORIGEN DE LOS MATERIALES,85,43438,EO,2018-2019/I
0272451,10,6012,INTRODUCCION A LOS MATERIALES,70,43438,EO,2018-2019/I
0272451,0,6013,SEMINARIO DE ORIENTACION,AC,43438,EO,2018-2019/I
0272451,0,1931,INGLES 1,AC,43440,EA,2018-2019/I
0272451,0,1932,INGLES 2,AC,43440,EA,2018-2019/I
0272451,0,1933,INGLES 3,AC,43440,EA,2018-2019/I
0272451,0,1934,INGLES 4,AC,43440,EA,2018-2019/I
0272451,0,1935,INGLES 5,AC,43440,EA,2018-2019/I
0272451,8,0042,ALGEBRA B,57,43616,EO,2018-2019/II
0272451,8,0051,CALCULO A,50,43616,EO,2018-2019/II
0272451,8,0061,FISICA A,65,43616,EO,2018-2019/II
0272451,0,1105,ESCRITURA Y REDACCION,AC,43616,EO,2018-2019/II
0272451,10,6021,QUIMICA DE MATERIALES,50,43616,EO,2018-2019/II
0272451,6,6023,DINAMISMO I,80,43616,EO,2018-2019/II
0272451,10,6025,MINERALOGIA,95,43616,EO,2018-2019/II
0272451,8,0042,ALGEBRA B,65,43620,EE,2018-2019/II
0272451,8,0051,CALCULO A,20,43620,EE,2018-2019/II
0272451,10,6021,QUIMICA DE MATERIALES,30,43620,EE,2018-2019/II
0272451,8,0051,CALCULO A,20,43621,ET,2018-2019/II
0272451,10,6021,QUIMICA DE MATERIALES,60,43633,ET,2018-2019/II
0272451,8,0051,CALCULO A,95,43656,IO,2018-2019/II
0272451,8,0052,CALCULO B,46,43803,EO,2019-2020/I
0272451,6,0063,FISICA C,40,43803,EO,2019-2020/I
0272451,2,1008,TENDENCIAS SOCIALES,85,43803,EO,2019-2020/I
0272451,10,6031,ANALISIS DE MATERIALES,75,43803,EO,2019-2020/I
0272451,10,6032,OBTENCION DE MATERIALES,60,43803,EO,2019-2020/I
0272451,6,6033,DINAMISMO II,70,43803,EO,2019-2020/I
0272451,8,0052,CALCULO B,65,43809,ET,2019-2020/I
0272451,6,0063,FISICA C,NP,43810,ET,2019-2020/I
0272451,8,0055,CALCULO E,75,44001,EO,2019-2020/II
0272451,6,0063,FISICA C,60,44001,EO,2019-2020/II
0272451,2,1009,GESTION Y DESARROLLO SOCIAL,85,44001,EO,2019-2020/II
0272451,2,1012,"ARTE, CULTURA Y HUMANIDADES I",AC,44001,EO,2019-2020/II
0272451,8,6041,MECANICA DE FLUIDOS,60,44001,EO,2019-2020/II
0272451,12,6043,MATERIALES DE INGENIERIA I,60,44001,EO,2019-2020/II
0272451,10,6045,PRINCIPIOS DE ECONOMIA,75,44001,EO,2019-2020/II
0272451,12,6052,BENEFICIO DE MATERIALES I,100,44207,EO,2020-2021/I
0272451,8,6053,MATERIALES DE INGENIERIA II,60,44207,EO,2020-2021/I
0272451,10,6056,FISICOQUIMICA,55,44207,EO,2020-2021/I
0272451,10,6056,FISICOQUIMICA,60,44209,EE,2020-2021/I
0274603,0,1931,INGLES 1,AC,43440,EA,2018-2019/I
0274603,0,1932,INGLES 2,AC,43440,EA,2018-2019/I
0274603,0,1933,INGLES 3,AC,43440,EA,2018-2019/I
0274603,0,0000,GEOMETRIA Y TRIGONOMETRIA,AC,43616,CV,2018-2019/II
0274603,8,0041,ALGEBRA A,75,43616,EO,2018-2019/II
0274603,8,0071,QUIMICA A,57,43616,EO,2018-2019/II
0274603,5,1100,TECNICAS DEL APRENDIZAJE,85,43616,EO,2018-2019/II
0274603,3,1102,HUMANIDADES B,85,43616,EO,2018-2019/II
0274603,10,6010,ORIGEN DE LOS MATERIALES,85,43616,EO,2018-2019/II
0274603,10,6012,INTRODUCCION A LOS MATERIALES,70,43616,EO,2018-2019/II
0274603,0,6013,SEMINARIO DE ORIENTACION,AC,43616,CV,2018-2019/II
0274603,8,0071,QUIMICA A,60,43620,EE,2018-2019/II
0274603,8,0061,FISICA A,50,43656,IO,2018-2019/II
0274603,8,0061,FISICA A,NP,43657,IE,2018-2019/II
0274603,8,0042,ALGEBRA B,56,43803,EO,2019-2020/I
0274603,8,0051,CALCULO A,50,43803,EO,2019-2020/I
0274603,8,0061,FISICA A,28,43803,EO,2019-2020/I
0274603,10,6021,QUIMICA DE MATERIALES,60,43803,EO,2019-2020/I
0274603,6,6023,DINAMISMO I,95,43803,EO,2019-2020/I
0274603,10,6025,MINERALOGIA,85,43803,EO,2019-2020/I
0274603,8,0042,ALGEBRA B,40,43805,EE,2019-2020/I
0274603,8,0051,CALCULO A,60,43805,EE,2019-2020/I
0274603,8,0042,ALGEBRA B,NP,43809,ET,2019-2020/I
0274603,8,0061,FISICA A,65,43812,ET,2019-2020/I
0274603,6,0063,FISICA C,65,44001,EO,2019-2020/II
0274603,0,1934,INGLES 4,85,44001,EO,2019-2020/II
0274603,10,6031,ANALISIS DE MATERIALES,75,44001,EO,2019-2020/II
0274603,10,6032,OBTENCION DE MATERIALES,90,44001,EO,2019-2020/II
0274603,6,6033,DINAMISMO II,100,44001,EO,2019-2020/II
0274603,8,0042,ALGEBRA B,60,44207,EO,2020-2021/I
0274603,8,0052,CALCULO B,70,44207,EO,2020-2021/I
0274603,5,1006,TECNICAS DE COMUNICACION ORAL Y ESCRITA,95,44207,EO,2020-2021/I
0274603,2,1012,"ARTE, CULTURA Y HUMANIDADES I",AC,44207,EA,2020-2021/I
0274603,0,1935,INGLES 5,80,44207,EO,2020-2021/I
0274603,12,6043,MATERIALES DE INGENIERIA I,50,44207,EO,2020-2021/I
0274603,10,6045,PRINCIPIOS DE ECONOMIA,95,44207,EO,2020-2021/I
0274603,12,6043,MATERIALES DE INGENIERIA I,60,44209,EE,2020-2021/I
0274603,8,0055,CALCULO E,70,44362,EO,2020-2021/II
0274603,2,1008,TENDENCIAS SOCIALES,80,44362,EO,2020-2021/II
0274603,6,6040,INGENIERIA ELECTRICA,80,44362,EO,2020-2021/II
0274603,8,6041,MECANICA DE FLUIDOS,50,44362,EO,2020-2021/II
0274603,8,6053,MATERIALES DE INGENIERIA II,65,44362,EO,2020-2021/II
0274603,8,6041,MECANICA DE FLUIDOS,50,44364,EE,2020-2021/II
0274603,8,6041,MECANICA DE FLUIDOS,40,44372,ET,2020-2021/II
0274603,2,1009,GESTION Y DESARROLLO SOCIAL,95,44540,EO,2021-2022/I
0274603,8,6041,MECANICA DE FLUIDOS,70,44540,EO,2021-2022/I
0274603,5,6054,INSTRUMENTACION,85,44540,EO,2021-2022/I
0274603,10,6056,FISICOQUIMICA,85,44540,EO,2021-2022/I
0274603,6,6067,CERAMICOS,80,44540,EO,2021-2022/I
0274603,2,1014,"ACTIVIDADES ARTISTICAS, DEPORTIVAS O DE DIVULGACION",100,44715,EO,2021-2022/II
0274603,12,6052,BENEFICIO DE MATERIALES I,85,44715,EO,2021-2022/II
0274603,6,6055,ECOLOGIA I,90,44715,EO,2021-2022/II
0274603,10,6064,MECANICA DE MATERIALES,60,44715,EO,2021-2022/II
0274603,10,6065,TERMODINAMICA DE MATERIALES,38,44715,EO,2021-2022/II
0274603,10,6065,TERMODINAMICA DE MATERIALES,NP,44732,ET,2021-2022/II
0274603,3,1010,GESTION DE PROYECTOS,65,44904,EO,2022-2023/I
0274603,4,6057,COMPUTACION APLICADA,90,44904,EO,2022-2023/I
0274603,12,6063,BENEFICIO DE MATERIALES II,90,44904,EO,2022-2023/I
0274603,6,6076,POLIMEROS,70,44904,EO,2022-2023/I
0274603,10,6065,TERMODINAMICA DE MATERIALES,60,45079,EO,2022-2023/II
0274603,6,6069,MATEMATICAS APLICADAS,85,45079,EO,2022-2023/II
0274603,6,6079,ADMINISTRACION,60,45205,EA,2023-2024/I
0274603,12,6072,EXTRACTIVA I,70,45266,EO,2023-2024/I
0274603,10,6074,FORMADO DE MATERIALES,80,45266,EO,2023-2024/I
0274603,10,6077,FENOMENOS DE TRANSPORTE,90,45266,EO,2023-2024/I
0274603,1,1015,LIDERAZGO,90,45443,EO,2023-2024/II
0274603,2,1016,EMPRENDIMIENTO,100,45443,EO,2023-2024/II
0274603,6,6080,CONTROL DE CALIDAD,80,45443,EO,2023-2024/II
0274603,12,6082,EXTRACTIVA II,70,45443,EO,2023-2024/II
0274603,8,6084,FUNDICION,95,45443,EO,2023-2024/II
0274603,8,6087,CINETICA,60,45443,EO,2023-2024/II
0274603,8,6112,SOLDADURA,100,45443,EO,2023-2024/II
0274603,6,6093,SIDERURGIA,100,45631,EO,2024-2025/I
0274603,8,6098,SELECCION Y USO DE MATERIALES,80,45631,EO,2024-2025/I
0274603,6,6101,TEMAS EN EXTRACTIVA,100,45631,EO,2024-2025/I
0274603,4,6106,SIMULACION,100,45631,EO,2024-2025/I
0274603,6,6111,METALURGIA DE POLVOS,100,45631,EO,2024-2025/I
0274603,8,6202,CARACTERIZACION DE MATERIALES,90,45631,EO,2024-2025/I
0274603,6,6203,MANTENIMIENTO ELECTROMECANICO,100,45631,EO,2024-2025/I
0274603,5,6107,DISEÑO DE PROCESOS,70,45806,EO,2024-2025/II
0274603,10,6088,TRANSFORMACIONES DE FASES,75,46170,EO,2025-2026/II
0274603,8,6090,ECOLOGIA II,95,46170,EO,2025-2026/II
0274603,15,6096,PRACTICAS PROFESIONALES IMM I,AC,46177,AP,2025-2026/II
0276255,0,0000,GEOMETRIA Y TRIGONOMETRIA,AC,43438,EO,2018-2019/I
0276255,8,0041,ALGEBRA A,60,43438,EO,2018-2019/I
0276255,8,0071,QUIMICA A,41,43438,EO,2018-2019/I
0276255,5,1100,TECNICAS DEL APRENDIZAJE,60,43438,EO,2018-2019/I
0276255,3,1102,HUMANIDADES B,50,43438,EO,2018-2019/I
0276255,10,6010,ORIGEN DE LOS MATERIALES,70,43438,EO,2018-2019/I
0276255,10,6012,INTRODUCCION A LOS MATERIALES,29,43438,EO,2018-2019/I
0276255,0,6013,SEMINARIO DE ORIENTACION,AC,43438,EO,2018-2019/I
0276255,3,1102,HUMANIDADES B,60,43440,EE,2018-2019/I
0276255,8,0071,QUIMICA A,50,43452,ET,2018-2019/I
